380, -1.73205078, -1., 1.75
381, -1.9498558, -0.445041865, 1.75
382, -1.99440765, 0.149460182, 1.75
383, -1.8617475, 0.730682075, 1.75
384, -1.56366301, 1.24697959, 1.75
385, -1.12664008, 1.6524775, 1.75
386, -0.589510322, 1.91114557, 1.75
387, 0., 2., 1.75
388, 0.589510322, 1.91114557, 1.16666663
389, 1.12664008, 1.6524775, 1.16666663
390, 1.56366301, 1.24697959, 1.16666663
391, 1.8617475, 0.730682075, 1.16666663
392, 1.99440765, 0.149460182, 1.16666663
393, 1.9498558, -0.445041865, 1.16666663
394, 1.73205078, -1., 1.16666663
395, 1.36034548, -1.46610379, 1.16666663
396, 0.867767453, -1.8019377, 1.16666663
397, 0.298084527, -1.97766161, 1.16666663
398, -0.298084527, -1.97766161, 1.16666663
399, -0.867767453, -1.8019377, 1.16666663
400, -1.36034548, -1.46610379, 1.16666663
401, -1.73205078, -1., 1.16666663
402, -1.9498558, -0.445041865, 1.16666663
403, -1.99440765, 0.149460182, 1.16666663
404, -1.8617475, 0.730682075, 1.16666663
405, -1.56366301, 1.24697959, 1.16666663
406, -1.12664008, 1.6524775, 1.16666663
407, -0.589510322, 1.91114557, 1.16666663
408, 0., 2., 1.16666663
409, 0.589510322, 1.91114557, 0.583333313
410, 1.12664008, 1.6524775, 0.583333313
411, 1.56366301, 1.24697959, 0.583333313
412, 1.8617475, 0.730682075, 0.583333313
413, 1.99440765, 0.149460182, 0.583333313
414, 1.9498558, -0.445041865, 0.583333313
415, 1.73205078, -1., 0.583333313
416, 1.36034548, -1.46610379, 0.583333313
417, 0.867767453, -1.8019377, 0.583333313
418, 0.298084527, -1.97766161, 0.583333313
419, -0.298084527, -1.97766161, 0.583333313
420, -0.867767453, -1.8019377, 0.583333313
421, -1.36034548, -1.46610379, 0.583333313
422, -1.73205078, -1., 0.583333313
423, -1.9498558, -0.445041865, 0.583333313
424, -1.99440765, 0.149460182, 0.583333313
425, -1.8617475, 0.730682075, 0.583333313
426, -1.56366301, 1.24697959, 0.583333313
427, -1.12664008, 1.6524775, 0.583333313
428, -0.589510322, 1.91114557, 0.583333313
429, 0., 2., 0.583333313
430, 0.0583569184, 1.48605752, 6.54959393
431, -0.555167139, 1.39803755, 6.61144304
432, -0.332030535, 1.38152587, 6.14201355
433, 0.297772378, 1.46023703, 6.09577036
434, 1.46855557, 0.212166011, 6.60545969
435, 1.54803288, 0.0420552194, 6.1789608
436, 1.21621215, 0.749562263, 6.10406637
437, -1.28396356, -0.789435327, 2.73449612
438, 1.53117716, -0.223793119, 6.61342812
439, 1.22986913, -0.730286956, 5.99429464
440, 1.14431, -0.600845098, 0.379104644
441, 1.31950665, 0.0283539128, 0.568854392
442, 1.50728643, -0.378602356, 1.23547661
443, 0.334746391, 1.37120426, 2.75980091
444, 0.282763034, 1.38944519, 3.39692283
445, -1.57888436, 0.274159759, 6.59451771
446, -1.5251385, 0.239334509, 0.39401111
447, -1.26631677, 0.85756582, 0.80348593
448, -1.53576112, 0.195789188, 0.935232639
449, -1.30814612, -0.728449464, 0.855937541
450, -1.52961779, -0.224912733, 0.392299563
451, 1.00086927, 1.23158216, 0.967942834
452, 0.760596275, 1.18192935, 0.420341134
453, 0.482292175, 1.4793843, 3.81841755
454, -0.142870039, 1.56357944, 3.47773194
455, 0., 1.50511968, 4.26703882
456, -0.182692051, -1.50150633, 6.61722183
457, -0.55407238, -1.31246388, 6.15640211
458, -0.988618374, -1.23946381, 6.60126972
459, 0.440436214, -1.40611386, 6.10091686
460, -1.22213209, -0.819737852, 6.66240501
461, -1.16577578, -0.905486286, 6.09577036
462, -1.50873411, -0.145826489, 6.62818623
463, -1.46239007, -0.187844709, 6.05634069
464, -1.32605851, 0.837513089, 6.6306572
465, -1.23568666, 0.793284953, 6.09925747
466, -0.541074753, -1.30750525, 0.420008123
467, -0.189007953, -1.46042335, 0.328941017
468, -0.474047005, -1.39050591, 0.890630662
469, -1.53273451, 0.365936339, 6.00738573
470, 1.52098417, 0.236967593, 5.43547916
471, 0.447238117, -1.42706084, 0.880252719
