1000, 447, 406, 512, 427
1001, 447, 144, 448, 154
1002, 446, 164, 27, 26
1003, 450, 28, 166, 165
1004, 558, 402, 562, 381
1005, 448, 423, 402, 403
1006, 449, 421, 400, 401
1007, 448, 145, 154, 144
1008, 422, 167, 29, 165
1009, 165, 29, 423, 28
1010, 528, 113, 122, 103
1011, 468, 420, 419, 399
1012, 421, 30, 167, 169
1013, 446, 27, 164, 166
1014, 543, 400, 399, 379
1015, 468, 400, 420, 399
1016, 468, 449, 146, 156
1017, 542, 398, 397, 377
1018, 544, 397, 396, 376
1019, 543, 468, 146, 147
1020, 468, 147, 471, 157
1021, 418, 417, 34, 171
1022, 419, 33, 32, 170
1023, 471, 148, 158, 157
1024, 440, 158, 514, 494
1025, 494, 416, 415, 395
1026, 450, 424, 28, 423
1027, 415, 172, 36, 416
1028, 514, 34, 171, 35
1029, 172, 416, 35, 36
1030, 522, 111, 121, 120
1031, 510, 493, 391, 390
1032, 414, 37, 174, 173
1033, 440, 441, 442, 414
1034, 564, 390, 370, 391
1035, 414, 441, 442, 413
1036, 510, 39, 175, 176
1037, 510, 40, 412, 39
1038, 175, 412, 413, 39
1039, 510, 411, 390, 391
1040, 510, 39, 176, 40
1041, 537, 267, 246, 247
1042, 559, 286, 266, 287
1043, 505, 142, 552, 152
1044, 466, 449, 167, 421
1045, 559, 560, 109, 110
1046, 528, 343, 322, 323
1047, 551, 550, 262, 263
1048, 539, 559, 109, 99
1049, 551, 555, 263, 561
1050, 509, 563, 385, 384
1051, 509, 405, 384, 385
1052, 563, 123, 553, 364
1053, 446, 27, 450, 424
1054, 539, 267, 268, 288
1055, 515, 383, 382, 362
1056, 563, 384, 383, 363
1057, 513, 163, 15, 164
1058, 432, 63, 506, 73
1059, 558, 402, 382, 403
1060, 448, 424, 423, 403
1061, 558, 402, 381, 382
1062, 557, 360, 380, 359
1063, 400, 468, 466, 449
1064, 562, 381, 402, 401
1065, 543, 562, 136, 146
1066, 515, 124, 563, 362
1067, 517, 358, 378, 357
1068, 543, 379, 399, 378
1069, 557, 380, 379, 359
1070, 550, 555, 551, 91
1071, 466, 468, 156, 449
1072, 566, 485, 544, 375
1073, 542, 356, 376, 355
1074, 550, 479, 282, 455
1075, 542, 485, 355, 376
1076, 542, 137, 544, 147
1077, 566, 494, 394, 395
1078, 466, 468, 420, 419
1079, 172, 440, 415, 174
1080, 566, 375, 395, 374
1081, 37, 415, 174, 36
1082, 494, 149, 158, 148
1083, 479, 455, 281, 282
1084, 441, 159, 149, 150
1085, 567, 555, 263, 550
1086, 478, 507, 370, 349
1087, 409, 452, 504, 42
1088, 510, 412, 40, 411
1089, 451, 556, 151, 564
1090, 451, 409, 388, 389
1091, 554, 535, 561, 91
1092, 552, 386, 387, 407
1093, 181, 488, 486, 45
1094, 553, 385, 364, 365
1095, 529, 553, 123, 364
1096, 443, 346, 565, 366
1097, 491, 343, 363, 342
1098, 491, 364, 363, 343
1099, 563, 491, 362, 124
1100, 549, 362, 361, 341
1101, 450, 448, 424, 423
1102, 549, 340, 360, 339
1103, 549, 361, 360, 340
1104, 562, 400, 379, 380
1105, 437, 359, 358, 338
1106, 563, 383, 362, 363
1107, 437, 339, 359, 338
1108, 557, 562, 381, 135
1109, 515, 125, 557, 135
1110, 497, 357, 356, 336
1111, 508, 332, 483, 353
1112, 497, 517, 356, 357
1113, 484, 353, 354, 374
1114, 483, 355, 334, 335
1115, 517, 485, 137, 127
1116, 19, 171, 172, 158
1117, 484, 139, 496, 495
1118, 566, 471, 396, 544
1119, 557, 437, 358, 126
1120, 496, 507, 350, 371
1121, 517, 355, 485, 127
1122, 508, 353, 483, 484
1123, 351, 330, 508, 331
1124, 508, 352, 351, 331
1125, 485, 376, 544, 375
1126, 539, 559, 99, 540
1127, 478, 507, 130, 140
1128, 537, 502, 247, 246
1129, 441, 413, 173, 175
1130, 554, 559, 555, 265
1131, 455, 454, 302, 303
1132, 408, 429, 388, 505
1133, 524, 477, 348, 327
1134, 456, 197, 9, 188
1135, 533, 347, 367, 346
1136, 554, 90, 470, 535
1137, 442, 494, 149, 159
1138, 478, 369, 533, 348
1139, 42, 179, 409, 3
1140, 563, 364, 385, 384
1141, 477, 121, 131, 130
1142, 565, 533, 367, 346
1143, 554, 535, 244, 243
1144, 553, 142, 132, 123
1145, 443, 325, 366, 345
1146, 503, 180, 512, 178
1147, 509, 143, 552, 133
1148, 454, 345, 344, 324
1149, 529, 132, 553, 366
1150, 554, 90, 91, 100
1151, 530, 322, 342, 321
1152, 530, 341, 473, 320
1153, 491, 363, 362, 342
1154, 515, 362, 382, 361
1155, 563, 491, 363, 362
1156, 549, 473, 339, 115
1157, 515, 557, 381, 135
1158, 549, 491, 114, 124
1159, 317, 318, 474, 338
1160, 562, 401, 400, 380
1161, 491, 362, 341, 342
1162, 543, 379, 517, 136
1163, 557, 358, 437, 359
1164, 543, 562, 146, 400
1165, 549, 115, 437, 125
1166, 476, 314, 335, 334
1167, 497, 437, 358, 337
1168, 565, 141, 131, 132
1169, 483, 127, 117, 118
1170, 483, 485, 127, 128
1171, 540, 266, 245, 246
1172, 471, 148, 494, 158
1173, 476, 497, 483, 335
1174, 484, 495, 566, 138
1175, 496, 507, 371, 492
1176, 534, 500, 310, 309
1177, 477, 349, 348, 328
1178, 500, 311, 331, 310
1179, 542, 471, 147, 544
1180, 534, 331, 330, 310
1181, 534, 330, 309, 310
1182, 477, 507, 349, 350
1183, 448, 424, 403, 404
1184, 176, 41, 411, 40
1185, 533, 367, 347, 368
1186, 550, 551, 92, 91
1187, 556, 564, 141, 151
1188, 525, 306, 307, 327
1189, 443, 565, 132, 366
1190, 434, 436, 488, 202
1191, 443, 366, 325, 346
1192, 553, 365, 386, 385
1193, 521, 345, 324, 304
1194, 443, 366, 529, 345
1195, 528, 113, 529, 122
1196, 563, 364, 491, 123
1197, 529, 528, 454, 344
1198, 492, 371, 391, 370
1199, 528, 323, 322, 302
1200, 453, 283, 324, 303
1201, 453, 567, 523, 284
1202, 505, 408, 367, 388
1203, 521, 325, 443, 345
1204, 528, 343, 529, 113
1205, 528, 103, 530, 113
1206, 301, 321, 530, 300
1207, 299, 104, 473, 320
1208, 549, 341, 361, 340
1209, 474, 338, 337, 317
1210, 549, 341, 473, 114
1211, 437, 358, 337, 338
1212, 563, 553, 123, 133
1213, 297, 473, 474, 318
1214, 473, 319, 318, 298
1215, 473, 318, 297, 298
1216, 557, 358, 517, 126
1217, 449, 421, 422, 167
1218, 474, 115, 473, 105
1219, 517, 377, 356, 357
1220, 316, 337, 474, 476
1221, 295, 474, 106, 294
1222, 449, 400, 421, 466
1223, 313, 293, 292, 107
1224, 476, 106, 516, 107
1225, 476, 313, 499, 107
1226, 499, 332, 311, 312
1227, 531, 105, 473, 104
1228, 483, 334, 355, 354
1229, 351, 534, 350, 129
1230, 515, 125, 134, 124
1231, 495, 373, 442, 496
1232, 499, 292, 312, 291
1233, 508, 332, 500, 118
1234, 311, 500, 332, 499
1235, 560, 288, 309, 308
1236, 500, 288, 289, 309
1237, 534, 560, 120, 119
1238, 500, 538, 109, 108
1239, 329, 350, 534, 477
1240, 525, 306, 286, 307
1241, 525, 328, 327, 307
1242, 524, 131, 565, 533
1243, 488, 436, 70, 486
1244, 522, 305, 306, 326
1245, 521, 524, 325, 326
1246, 103, 112, 528, 482
1247, 528, 530, 343, 113
1248, 528, 482, 454, 302
1249, 454, 344, 323, 324
1250, 482, 302, 301, 281
1251, 567, 102, 455, 112
1252, 488, 486, 201, 436
1253, 530, 473, 341, 114
1254, 473, 340, 339, 319
1255, 301, 528, 530, 322
1256, 536, 301, 300, 280
1257, 536, 300, 279, 280
1258, 536, 530, 103, 104
1259, 536, 530, 320, 300
1260, 300, 536, 299, 320
1261, 530, 321, 320, 300
1262, 536, 482, 93, 103
1263, 536, 93, 545, 94
1264, 475, 531, 297, 276
1265, 509, 133, 552, 385
1266, 475, 296, 295, 275
1267, 476, 474, 106, 116
1268, 516, 475, 96, 106
1269, 475, 276, 297, 296
1270, 474, 297, 318, 317
1271, 558, 135, 562, 145
1272, 501, 107, 516, 97
1273, 154, 15, 446, 513
1274, 543, 379, 562, 400
1275, 290, 501, 270, 538
1276, 515, 382, 381, 361
1277, 272, 501, 547, 271
1278, 501, 271, 291, 270
1279, 476, 117, 116, 107
1280, 108, 500, 290, 499
1281, 500, 290, 311, 310
1282, 499, 500, 290, 311
1283, 537, 548, 538, 268
1284, 270, 538, 269, 290
1285, 437, 115, 116, 125
1286, 485, 137, 127, 128
1287, 500, 310, 289, 290
1288, 499, 118, 117, 108
1289, 534, 119, 500, 560
1290, 553, 142, 123, 133
1291, 452, 42, 41, 177
1292, 446, 450, 448, 424
1293, 559, 540, 554, 100
1294, 537, 540, 99, 89
1295, 483, 333, 354, 353
1296, 534, 525, 477, 120
1297, 523, 567, 555, 284
1298, 285, 523, 286, 265
1299, 534, 560, 500, 309
1300, 534, 120, 477, 130
1301, 524, 522, 477, 327
1302, 523, 555, 101, 100
1303, 560, 110, 120, 119
1304, 451, 510, 452, 411
1305, 523, 305, 284, 285
1306, 533, 369, 368, 348
1307, 559, 99, 100, 109
1308, 521, 325, 304, 305
1309, 528, 344, 343, 323
1310, 510, 412, 175, 39
1311, 503, 429, 409, 179
1312, 455, 302, 282, 303
1313, 528, 302, 454, 323
1314, 482, 301, 280, 281
1315, 479, 482, 93, 280
1316, 479, 102, 92, 83
1317, 479, 282, 281, 261
1318, 455, 302, 281, 282
1319, 536, 280, 545, 93
1320, 479, 480, 259, 83
1321, 322, 321, 530, 301
1322, 536, 299, 278, 279
1323, 473, 339, 318, 319
1324, 529, 123, 132, 113
1325, 368, 556, 367, 388
1326, 531, 277, 297, 276
1327, 518, 257, 277, 256
1328, 531, 298, 297, 277
1329, 519, 84, 75, 85
1330, 518, 545, 84, 94
1331, 491, 123, 113, 114
1332, 475, 276, 520, 95
1333, 520, 275, 274, 254
1334, 489, 255, 520, 254
1335, 476, 336, 315, 316
1336, 475, 106, 105, 96
1337, 475, 105, 95, 96
1338, 520, 274, 532, 253
1339, 475, 520, 274, 96
1340, 516, 475, 274, 96
1341, 476, 315, 314, 294
1342, 475, 520, 276, 275
1343, 516, 274, 532, 96
1344, 546, 541, 248, 548
1345, 250, 251, 546, 547
1346, 501, 538, 108, 98
1347, 516, 532, 272, 97
1348, 547, 250, 271, 270
1349, 548, 269, 248, 249
1350, 534, 309, 329, 308
1351, 538, 269, 290, 289
1352, 546, 548, 547, 88
1353, 501, 270, 291, 290
1354, 500, 310, 309, 289
1355, 508, 128, 483, 118
1356, 474, 115, 106, 116
1357, 21, 510, 441, 175
1358, 329, 308, 328, 477
1359, 525, 287, 308, 307
1360, 488, 12, 434, 182
1361, 477, 348, 327, 328
1362, 477, 120, 121, 130
1363, 523, 555, 285, 284
1364, 567, 263, 283, 262
1365, 441, 20, 159, 160
1366, 453, 444, 521, 111
1367, 554, 265, 555, 264
1368, 545, 259, 279, 258
1369, 479, 259, 545, 83
1370, 545, 259, 526, 83
1371, 480, 259, 238, 239
1372, 545, 258, 278, 257
1373, 526, 519, 469, 236
1374, 465, 526, 236, 237
1375, 506, 238, 526, 237
1376, 518, 278, 531, 277
1377, 526, 519, 84, 74
1378, 549, 125, 124, 115
1379, 170, 471, 171, 157
1380, 489, 520, 518, 85
1381, 489, 519, 256, 235
1382, 526, 237, 257, 236
1383, 476, 516, 293, 107
1384, 520, 274, 253, 254
1385, 520, 95, 85, 86
1386, 532, 273, 272, 252
1387, 490, 253, 498, 232
1388, 490, 520, 86, 253
1389, 557, 437, 360, 359
1390, 107, 293, 476, 313
1391, 516, 274, 475, 295
1392, 516, 96, 532, 97
1393, 497, 117, 127, 126
1394, 501, 547, 270, 548
1395, 229, 546, 230, 459
1396, 546, 230, 459, 77
1397, 476, 334, 499, 313
1398, 498, 252, 251, 231
1399, 563, 133, 124, 134
1400, 538, 501, 270, 548
1401, 547, 88, 548, 98
1402, 500, 539, 289, 288
1403, 539, 268, 289, 288
1404, 537, 268, 539, 267
1405, 541, 89, 548, 88
1406, 541, 439, 78, 227
1407, 108, 290, 501, 499
1408, 559, 100, 110, 109
1409, 227, 546, 459, 78
1410, 560, 287, 288, 308
1411, 542, 544, 376, 397
1412, 470, 90, 540, 89
1413, 502, 226, 246, 225
1414, 560, 110, 119, 109
1415, 502, 245, 470, 224
1416, 435, 70, 436, 80
1417, 535, 244, 243, 223
1418, 502, 470, 540, 89
1419, 554, 561, 555, 91
1420, 554, 535, 91, 90
1421, 436, 223, 535, 222
1422, 476, 499, 117, 107
1423, 487, 561, 221, 222
1424, 243, 561, 242, 263
1425, 551, 261, 241, 282
1426, 453, 112, 567, 455
1427, 550, 479, 455, 102
1428, 207, 51, 187, 186
1429, 525, 327, 477, 522
1430, 536, 482, 280, 93
1431, 480, 260, 259, 239
1432, 506, 480, 526, 238
1433, 506, 526, 480, 73
1434, 506, 63, 465, 73
1435, 465, 73, 63, 64
1436, 506, 217, 237, 216
1437, 518, 545, 94, 278
1438, 465, 236, 216, 237
1439, 518, 545, 257, 519
1440, 518, 277, 276, 256
1441, 545, 93, 83, 84
1442, 445, 192, 464, 59
1443, 463, 213, 214, 234
1444, 460, 461, 463, 65
1445, 547, 532, 87, 97
1446, 457, 461, 66, 76
1447, 294, 474, 106, 476
1448, 490, 86, 520, 85
1449, 490, 253, 232, 233
1450, 498, 532, 87, 251
1451, 457, 461, 211, 458
1452, 546, 498, 77, 87
1453, 457, 231, 230, 210
1454, 516, 107, 106, 97
1455, 516, 532, 274, 273
1456, 516, 475, 106, 295
1457, 498, 251, 230, 231
1458, 474, 116, 437, 115
1459, 474, 317, 316, 296
1460, 516, 295, 294, 274
1461, 501, 547, 98, 97
1462, 459, 78, 439, 227
1463, 541, 226, 439, 227
1464, 539, 267, 288, 287
1465, 502, 541, 79, 89
1466, 546, 227, 541, 78
1467, 557, 136, 135, 126
1468, 435, 80, 436, 470
1469, 472, 207, 459, 206
1470, 502, 541, 439, 79
1471, 418, 33, 171, 34
1472, 502, 79, 470, 89
1473, 561, 242, 551, 487
1474, 554, 540, 265, 244
1475, 435, 502, 224, 225
1476, 71, 486, 13, 70
1477, 487, 436, 71, 81
1478, 555, 264, 265, 285
1479, 551, 481, 92, 82
1480, 242, 221, 487, 561
1481, 561, 242, 222, 243
1482, 551, 263, 262, 242
1483, 431, 432, 72, 63
1484, 487, 241, 220, 221
1485, 432, 240, 239, 219
1486, 62, 61, 217, 431
1487, 218, 430, 219, 196
1488, 527, 217, 216, 61
1489, 430, 72, 433, 71
1490, 527, 193, 194, 61
1491, 518, 256, 519, 257
1492, 536, 545, 280, 279
1493, 519, 256, 236, 257
1494, 526, 519, 236, 257
1495, 526, 83, 73, 74
1496, 445, 215, 214, 59
1497, 518, 276, 255, 256
1498, 489, 85, 519, 75
1499, 445, 58, 190, 192
1500, 475, 531, 276, 95
1501, 526, 258, 257, 237
1502, 501, 272, 293, 292
1503, 213, 212, 191, 57
1504, 460, 461, 211, 212
1505, 231, 232, 457, 498
1506, 531, 297, 473, 105
1507, 456, 458, 188, 66
1508, 457, 211, 231, 210
1509, 532, 272, 251, 252
1510, 546, 229, 249, 228
1511, 552, 387, 408, 407
1512, 456, 209, 459, 208
1513, 228, 227, 546, 459
1514, 207, 206, 187, 51
1515, 537, 99, 538, 548
1516, 541, 227, 247, 226
1517, 459, 439, 206, 227
1518, 459, 208, 207, 186
1519, 448, 423, 449, 402
1520, 456, 459, 457, 67
1521, 438, 205, 439, 204
1522, 208, 53, 52, 197
1523, 502, 224, 225, 245
1524, 207, 186, 52, 51
1525, 500, 538, 289, 539
1526, 555, 264, 285, 284
1527, 435, 204, 224, 203
1528, 538, 548, 269, 268
1529, 521, 522, 326, 305
1530, 49, 185, 205, 50
1531, 434, 47, 182, 184
1532, 453, 521, 304, 305
1533, 488, 202, 201, 46
1534, 449, 422, 421, 401
1535, 486, 200, 44, 45
1536, 486, 181, 12, 488
1537, 434, 203, 202, 47
1538, 551, 82, 92, 91
1539, 486, 220, 200, 221
1540, 430, 71, 486, 198
1541, 436, 71, 81, 80
1542, 455, 282, 262, 303
1543, 477, 349, 328, 329
1544, 44, 199, 198, 43
1545, 432, 82, 433, 72
1546, 481, 261, 260, 240
1547, 567, 263, 284, 283
1548, 195, 199, 219, 43
1549, 432, 480, 239, 481
1550, 62, 194, 431, 196
1551, 456, 186, 459, 67
1552, 517, 137, 136, 127
1553, 548, 269, 268, 248
1554, 210, 209, 456, 54
1555, 197, 53, 456, 208
1556, 459, 208, 229, 228
1557, 456, 53, 197, 188
1558, 61, 194, 431, 62
1559, 218, 196, 4, 62
1560, 430, 199, 486, 433
1561, 433, 199, 220, 240
1562, 13, 71, 1, 198
1563, 431, 506, 217, 218
1564, 219, 43, 4, 195
1565, 430, 198, 195, 1
1566, 432, 239, 218, 219
1567, 432, 481, 239, 240
1568, 527, 63, 5, 193
1569, 82, 81, 487, 72
1570, 430, 199, 219, 195
1571, 464, 60, 215, 59
1572, 445, 462, 469, 64
1573, 430, 1, 431, 72
1574, 463, 235, 234, 214
1575, 100, 559, 555, 554
1576, 462, 214, 463, 213
1577, 58, 462, 445, 190
1578, 464, 216, 215, 60
1579, 430, 196, 431, 1
1580, 445, 64, 464, 6
1581, 431, 61, 217, 527
1582, 64, 464, 6, 63
1583, 489, 520, 490, 254
1584, 545, 279, 278, 258
1585, 206, 185, 50, 205
1586, 212, 57, 56, 191
1587, 442, 371, 372, 392
1588, 437, 360, 359, 339
1589, 198, 486, 199, 44
1590, 462, 57, 190, 58
1591, 460, 462, 7, 65
1592, 464, 59, 192, 193
1593, 475, 297, 531, 105
1594, 515, 125, 135, 134
1595, 490, 85, 75, 76
1596, 466, 467, 32, 168
1597, 445, 6, 192, 190
1598, 204, 48, 183, 49
1599, 538, 109, 108, 99
1600, 466, 167, 449, 156
1601, 7, 462, 190, 64
1602, 472, 459, 186, 68
1603, 462, 65, 64, 7
1604, 449, 402, 422, 401
1605, 460, 461, 65, 66
1606, 501, 108, 107, 98
1607, 286, 559, 266, 265
1608, 548, 249, 270, 269
1609, 54, 209, 456, 53
1610, 457, 232, 231, 211
1611, 141, 505, 556, 151
1612, 539, 559, 540, 266
1613, 554, 264, 243, 244
1614, 458, 54, 188, 55
1615, 185, 472, 206, 187
1616, 438, 204, 203, 48
1617, 550, 455, 282, 262
1618, 487, 72, 433, 82
1619, 472, 69, 439, 68
1620, 69, 11, 472, 438
1621, 298, 531, 473, 299
1622, 464, 59, 193, 60
1623, 431, 5, 1, 194
1624, 489, 234, 255, 254
1625, 527, 60, 193, 61
1626, 488, 202, 436, 201
1627, 430, 432, 218, 219
1628, 530, 114, 491, 113
1629, 432, 481, 433, 82
1630, 92, 479, 481, 551
1631, 205, 185, 49, 183
1632, 438, 435, 203, 204
1633, 430, 71, 1, 72
1634, 431, 72, 1, 5
1635, 503, 504, 162, 2
1636, 557, 360, 437, 125
1637, 151, 510, 493, 160
1638, 434, 47, 202, 46
1639, 456, 67, 457, 66
1640, 465, 236, 215, 216
1641, 434, 47, 438, 203
1642, 439, 227, 226, 206
1643, 435, 70, 80, 79
1644, 472, 187, 185, 10
1645, 452, 42, 410, 41
1646, 481, 479, 261, 551
1647, 435, 225, 224, 204
1648, 436, 222, 202, 223
1649, 438, 435, 439, 69
1650, 540, 100, 99, 90
1651, 434, 184, 438, 47
1652, 438, 48, 47, 184
1653, 208, 207, 186, 52
1654, 488, 486, 70, 12
1655, 451, 388, 505, 556
1656, 431, 217, 506, 527
1657, 505, 142, 141, 565
1658, 472, 11, 68, 10
1659, 14, 180, 153, 2
1660, 510, 391, 493, 412
1661, 536, 300, 299, 279
1662, 442, 441, 149, 493
1663, 465, 74, 73, 64
1664, 528, 529, 343, 344
1665, 488, 181, 46, 45
1666, 13, 181, 12, 486
1667, 182, 181, 488, 12
1668, 489, 235, 256, 255
1669, 454, 323, 302, 303
1670, 567, 101, 102, 111
1671, 196, 430, 219, 195
1672, 434, 46, 182, 47
1673, 434, 70, 69, 12
1674, 502, 246, 540, 245
1675, 24, 23, 428, 180
1676, 456, 9, 67, 66
1677, 511, 447, 427, 426
1678, 519, 235, 469, 236
1679, 196, 62, 218, 431
1680, 193, 5, 6, 63
1681, 445, 469, 214, 215
1682, 512, 406, 407, 427
1683, 452, 42, 409, 410
1684, 523, 555, 265, 285
1685, 518, 545, 519, 84
1686, 409, 503, 505, 429
1687, 489, 518, 519, 85
1688, 64, 462, 190, 445
1689, 460, 191, 189, 7
1690, 463, 469, 64, 74
1691, 463, 519, 469, 74
1692, 519, 235, 236, 256
1693, 557, 126, 135, 125
1694, 462, 57, 191, 190
1695, 505, 429, 388, 409
1696, 460, 8, 66, 65
1697, 2, 180, 153, 162
1698, 151, 451, 564, 493
1699, 503, 505, 162, 504
1700, 503, 178, 2, 180
1701, 55, 460, 458, 211
1702, 493, 151, 150, 564
1703, 456, 67, 9, 186
1704, 460, 212, 211, 56
1705, 461, 232, 211, 212
1706, 464, 6, 63, 193
1707, 558, 135, 145, 144
1708, 441, 510, 412, 175
1709, 451, 452, 505, 409
1710, 461, 66, 76, 75
1711, 460, 7, 8, 65
1712, 464, 6, 193, 192
1713, 524, 347, 326, 327
1714, 489, 490, 233, 254
1715, 472, 439, 459, 68
1716, 462, 463, 214, 469
1717, 458, 188, 189, 55
1718, 459, 186, 68, 67
1719, 457, 461, 76, 232
1720, 526, 259, 258, 238
1721, 160, 151, 150, 493
1722, 498, 77, 87, 86
1723, 431, 432, 506, 218
1724, 160, 21, 510, 441
1725, 464, 465, 216, 527
1726, 176, 41, 410, 411
1727, 564, 369, 370, 390
1728, 496, 373, 372, 352
1729, 178, 429, 428, 512
1730, 514, 35, 171, 172
1731, 68, 10, 67, 186
1732, 490, 254, 253, 233
1733, 174, 173, 440, 414
1734, 413, 442, 493, 441
1735, 8, 188, 66, 9
1736, 457, 67, 77, 76
1737, 413, 173, 175, 38
1738, 442, 392, 492, 371
1739, 484, 353, 374, 373
1740, 10, 67, 186, 9
1741, 493, 451, 564, 390
1742, 566, 374, 395, 394
1743, 472, 10, 68, 186
1744, 440, 514, 416, 494
1745, 438, 48, 184, 183
1746, 440, 494, 159, 158
1747, 542, 376, 377, 397
1748, 438, 205, 204, 183
1749, 468, 398, 419, 418
1750, 418, 471, 171, 170
1751, 514, 417, 171, 34
1752, 566, 375, 396, 395
1753, 445, 464, 64, 465
1754, 440, 441, 20, 159
1755, 508, 496, 351, 352
1756, 471, 171, 157, 158
1757, 505, 387, 367, 408
1758, 467, 157, 170, 18
1759, 434, 12, 69, 11
1760, 499, 333, 332, 312
1761, 475, 520, 96, 95
1762, 503, 504, 2, 179
1763, 474, 105, 475, 106
1764, 472, 69, 68, 11
1765, 557, 136, 562, 135
1766, 439, 78, 68, 69
1767, 466, 168, 169, 17
1768, 543, 517, 378, 377
1769, 486, 45, 44, 181
1770, 466, 156, 468, 157
1771, 543, 147, 146, 137
1772, 466, 31, 169, 168
1773, 421, 31, 30, 169
1774, 422, 29, 167, 30
1775, 12, 486, 70, 13
1776, 435, 202, 203, 223
1777, 435, 470, 79, 80
1778, 167, 16, 165, 155
1779, 179, 504, 2, 177
1780, 466, 157, 18, 17
1781, 468, 147, 157, 156
1782, 509, 563, 383, 134
1783, 504, 162, 2, 22
1784, 496, 372, 371, 351
1785, 428, 180, 178, 512
1786, 436, 71, 80, 70
1787, 530, 342, 341, 321
1788, 509, 405, 404, 384
1789, 496, 372, 351, 352
1790, 486, 45, 201, 200
1791, 486, 44, 198, 181
1792, 442, 495, 394, 373
1793, 515, 135, 558, 134
1794, 452, 161, 504, 22
1795, 436, 561, 535, 81
1796, 432, 73, 82, 63
1797, 465, 526, 74, 469
1798, 509, 134, 558, 144
1799, 480, 239, 481, 260
1800, 480, 92, 82, 73
1801, 519, 84, 74, 75
1802, 549, 515, 125, 360
1803, 469, 215, 235, 214
1804, 515, 563, 124, 134
1805, 476, 336, 335, 315
1806, 446, 513, 447, 154
1807, 479, 93, 102, 83
1808, 531, 95, 104, 94
1809, 450, 424, 27, 28
1810, 504, 162, 22, 161
1811, 105, 297, 473, 474
1812, 511, 427, 24, 25
1813, 457, 76, 66, 67
1814, 529, 365, 364, 344
1815, 446, 15, 166, 164
1816, 501, 98, 107, 97
1817, 154, 153, 163, 513
1818, 509, 552, 143, 406
1819, 457, 211, 461, 232
1820, 459, 77, 68, 78
1821, 206, 50, 187, 51
1822, 490, 85, 76, 86
1823, 513, 26, 25, 163
1824, 473, 115, 114, 105
1825, 498, 76, 77, 86
1826, 153, 447, 513, 154
1827, 546, 78, 87, 77
1828, 547, 98, 97, 88
1829, 548, 248, 268, 247
1830, 439, 78, 69, 79
1831, 487, 433, 220, 481
1832, 558, 383, 403, 382
1833, 536, 103, 94, 104
1834, 550, 91, 92, 101
1835, 492, 493, 150, 564
1836, 530, 104, 113, 103
1837, 431, 72, 5, 63
1838, 483, 333, 353, 332
1839, 470, 224, 245, 244
1840, 475, 520, 275, 274
1841, 487, 242, 551, 241
1842, 440, 174, 172, 20
1843, 418, 33, 170, 171
1844, 442, 495, 494, 394
1845, 550, 551, 262, 282
1846, 371, 442, 496, 492
1847, 167, 17, 16, 156
1848, 63, 465, 464, 527
1849, 432, 506, 239, 480
1850, 436, 535, 470, 80
1851, 167, 16, 155, 156
1852, 205, 204, 183, 49
1853, 155, 165, 449, 450
1854, 15, 446, 513, 164
1855, 558, 144, 134, 135
1856, 562, 449, 145, 146
1857, 446, 155, 15, 154
1858, 431, 432, 63, 506
1859, 566, 494, 148, 495
1860, 461, 233, 232, 212
1861, 511, 180, 153, 14
1862, 163, 14, 153, 154
1863, 163, 14, 154, 15
1864, 526, 83, 74, 84
1865, 460, 213, 212, 191
1866, 414, 37, 173, 38
1867, 474, 317, 296, 297
1868, 518, 94, 84, 85
1869, 442, 372, 373, 393
1870, 463, 519, 235, 469
1871, 484, 496, 139, 129
1872, 471, 396, 417, 416
1873, 523, 110, 100, 101
1874, 458, 211, 210, 55
1875, 492, 139, 140, 149
1876, 452, 41, 410, 176
1877, 442, 493, 492, 392
1878, 505, 552, 142, 387
1879, 472, 207, 206, 187
1880, 452, 177, 22, 504
1881, 492, 564, 370, 391
1882, 543, 399, 398, 378
1883, 440, 158, 159, 19
1884, 471, 157, 147, 148
1885, 456, 457, 209, 210
1886, 541, 79, 88, 78
1887, 208, 52, 186, 197
1888, 546, 87, 78, 88
1889, 434, 488, 436, 70
1890, 439, 226, 225, 205
1891, 478, 349, 370, 369
1892, 540, 267, 266, 246
1893, 535, 90, 81, 91
1894, 263, 550, 262, 567
1895, 441, 160, 21, 20
1896, 541, 88, 79, 89
1897, 548, 88, 89, 98
1898, 472, 439, 205, 206
1899, 478, 348, 349, 369
1900, 470, 540, 244, 245
1901, 484, 373, 496, 352
1902, 171, 19, 18, 158
1903, 542, 355, 517, 356
1904, 561, 91, 535, 81
1905, 463, 489, 461, 233
1906, 457, 210, 458, 211
1907, 494, 495, 149, 148
1908, 494, 158, 149, 159
1909, 483, 335, 356, 355
1910, 436, 535, 561, 222
1911, 479, 480, 83, 92
1912, 550, 101, 92, 102
1913, 523, 559, 555, 100
1914, 476, 117, 497, 116
1915, 566, 471, 494, 395
1916, 435, 79, 502, 439
1917, 149, 139, 495, 442
1918, 446, 155, 450, 16
1919, 489, 233, 234, 254
1920, 546, 78, 541, 88
1921, 442, 372, 393, 392
1922, 446, 16, 15, 155
1923, 479, 260, 281, 280
1924, 482, 102, 93, 112
1925, 466, 156, 157, 17
1926, 516, 97, 106, 96
1927, 450, 422, 423, 165
1928, 545, 94, 93, 84
1929, 536, 299, 531, 278
1930, 547, 272, 271, 251
1931, 448, 404, 425, 424
1932, 448, 145, 155, 154
